"TIME","GEO","SEX","MARSTA","AGE","UNIT","Value","Flag and Footnotes"
"2014","Netherlands","Total","Divorced persons","Total","Number",":",""
"2014","Netherlands","Males","Persons in registered partnership","Total","Number","76,923",""
"2014","Netherlands","Males","Widowed persons","Total","Number",":",""
"2014","Netherlands","Males","Divorced persons","Total","Number",":",""
"2014","Netherlands","Females","Persons in registered partnership","Total","Number","76,800",""
"2014","Netherlands","Females","Widowed persons","Total","Number",":",""
"2014","Netherlands","Females","Divorced persons","Total","Number",":",""
"2014","Romania","Total","Persons in registered partnership","Total","Number",":",""
"2014","Romania","Total","Widowed persons","Total","Number",":",""
"2014","Romania","Total","Divorced persons","Total","Number",":",""
"2014","Romania","Males","Persons in registered partnership","Total","Number",":",""
"2014","Romania","Males","Widowed persons","Total","Number",":",""
"2014","Romania","Males","Divorced persons","Total","Number",":",""
"2014","Romania","Females","Persons in registered partnership","Total","Number",":",""
"2014","Romania","Females","Widowed persons","Total","Number",":",""
"2014","Romania","Females","Divorced persons","Total","Number",":",""
"2014","Slovenia","Total","Persons in registered partnership","Total","Number",":",""
"2014","Slovenia","Total","Widowed persons","Total","Number","144,525",""
"2014","Slovenia","Total","Divorced persons","Total","Number","118,133",""
"2014","Slovenia","Males","Persons in registered partnership","Total","Number",":",""
"2014","Slovenia","Males","Widowed persons","Total","Number","23,533",""
"2014","Slovenia","Males","Divorced persons","Total","Number","49,309",""
"2014","Slovenia","Females","Persons in registered partnership","Total","Number",":",""
"2014","Slovenia","Females","Widowed persons","Total","Number","120,992",""
"2014","Slovenia","Females","Divorced persons","Total","Number","68,824",""
"2014","Slovakia","Total","Persons in registered partnership","Total","Number",":",""
"2014","Slovakia","Total","Widowed persons","Total","Number","380,588",""
"2014","Slovakia","Total","Divorced persons","Total","Number","450,854",""
"2014","Slovakia","Males","Persons in registered partnership","Total","Number",":",""
"2014","Slovakia","Males","Widowed persons","Total","Number","59,557",""
"2014","Slovakia","Males","Divorced persons","Total","Number","200,733",""
"2014","Slovakia","Females","Persons in registered partnership","Total","Number",":",""
"2014","Slovakia","Females","Widowed persons","Total","Number","321,031",""
"2014","Slovakia","Females","Divorced persons","Total","Number","250,121",""
"2014","Finland","Total","Persons in registered partnership","Total","Number","5,029",""
"2014","Finland","Total","Widowed persons","Total","Number",":",""
"2014","Finland","Total","Divorced persons","Total","Number",":",""
"2014","Finland","Males","Persons in registered partnership","Total","Number","2,085",""
"2014","Finland","Males","Widowed persons","Total","Number",":",""
"2014","Finland","Males","Divorced persons","Total","Number",":",""
"2014","Finland","Females","Persons in registered partnership","Total","Number","2,944",""
"2014","Finland","Females","Widowed persons","Total","Number",":",""
"2014","Finland","Females","Divorced persons","Total","Number",":",""
"2014","Sweden","Total","Persons in registered partnership","Total","Number","2,859",""
"2014","Sweden","Total","Widowed persons","Total","Number",":",""
"2014","Sweden","Total","Divorced persons","Total","Number",":",""
"2014","Sweden","Males","Persons in registered partnership","Total","Number","1,514",""
"2014","Sweden","Males","Widowed persons","Total","Number",":",""
"2014","Sweden","Males","Divorced persons","Total","Number",":",""
"2014","Sweden","Females","Persons in registered partnership","Total","Number","1,345",""
"2014","Sweden","Females","Widowed persons","Total","Number",":",""
"2014","Sweden","Females","Divorced persons","Total","Number",":",""
"2014","Iceland","Total","Persons in registered partnership","Total","Number",":",""
"2014","Iceland","Total","Widowed persons","Total","Number",":",""
"2014","Iceland","Total","Divorced persons","Total","Number",":",""
"2014","Iceland","Males","Persons in registered partnership","Total","Number",":",""
"2014","Iceland","Males","Widowed persons","Total","Number",":",""
"2014","Iceland","Males","Divorced persons","Total","Number",":",""
"2014","Iceland","Females","Persons in registered partnership","Total","Number",":",""
"2014","Iceland","Females","Widowed persons","Total","Number",":",""
"2014","Iceland","Females","Divorced persons","Total","Number",":",""
"2014","Liechtenstein","Total","Persons in registered partnership","Total","Number","28",""
"2014","Liechtenstein","Total","Widowed persons","Total","Number",":",""
"2014","Liechtenstein","Total","Divorced persons","Total","Number",":",""
"2014","Liechtenstein","Males","Persons in registered partnership","Total","Number","18",""
"2014","Liechtenstein","Males","Widowed persons","Total","Number",":",""
"2014","Liechtenstein","Males","Divorced persons","Total","Number",":",""
"2014","Liechtenstein","Females","Persons in registered partnership","Total","Number","10",""
"2014","Liechtenstein","Females","Widowed persons","Total","Number",":",""
"2014","Liechtenstein","Females","Divorced persons","Total","Number",":",""
"2014","Norway","Total","Persons in registered partnership","Total","Number","1,812",""
"2014","Norway","Total","Widowed persons","Total","Number",":",""
"2014","Norway","Total","Divorced persons","Total","Number",":",""
"2014","Norway","Males","Persons in registered partnership","Total","Number","1,059",""
"2014","Norway","Males","Widowed persons","Total","Number",":",""
"2014","Norway","Males","Divorced persons","Total","Number",":",""
"2014","Norway","Females","Persons in registered partnership","Total","Number","753",""
"2014","Norway","Females","Widowed persons","Total","Number",":",""
"2014","Norway","Females","Divorced persons","Total","Number",":",""
"2014","Switzerland","Total","Persons in registered partnership","Total","Number","12,174",""
"2014","Switzerland","Total","Widowed persons","Total","Number",":",""
"2014","Switzerland","Total","Divorced persons","Total","Number",":",""
"2014","Switzerland","Males","Persons in registered partnership","Total","Number","8,318",""
"2014","Switzerland","Males","Widowed persons","Total","Number",":",""
"2014","Switzerland","Males","Divorced persons","Total","Number",":",""
"2014","Switzerland","Females","Persons in registered partnership","Total","Number","3,856",""
"2014","Switzerland","Females","Widowed persons","Total","Number",":",""
"2014","Switzerland","Females","Divorced persons","Total","Number",":",""
"2014","Turkey","Total","Persons in registered partnership","Total","Number",":",""
"2014","Turkey","Total","Widowed persons","Total","Number","3,124,295",""
"2014","Turkey","Total","Divorced persons","Total","Number","1,870,053",""
"2014","Turkey","Males","Persons in registered partnership","Total","Number",":",""
"2014","Turkey","Males","Widowed persons","Total","Number","441,592",""
"2014","Turkey","Males","Divorced persons","Total","Number","782,167",""
"2014","Turkey","Females","Persons in registered partnership","Total","Number",":",""
"2014","Turkey","Females","Widowed persons","Total","Number","2,682,703",""
"2014","Turkey","Females","Divorced persons","Total","Number","1,087,886",""
"2014","San Marino","Total","Persons in registered partnership","Total","Number",":",""
"2014","San Marino","Total","Widowed persons","Total","Number",":",""
"2014","San Marino","Total","Divorced persons","Total","Number",":",""
"2014","San Marino","Males","Persons in registered partnership","Total","Number",":",""
"2014","San Marino","Males","Widowed persons","Total","Number",":",""
"2014","San Marino","Males","Divorced persons","Total","Number",":",""
"2014","San Marino","Females","Persons in registered partnership","Total","Number",":",""
"2014","San Marino","Females","Widowed persons","Total","Number",":",""
"2014","San Marino","Females","Divorced persons","Total","Number",":",""
"2014","Azerbaijan","Total","Persons in registered partnership","Total","Number",":",""
"2014","Azerbaijan","Total","Widowed persons","Total","Number","532,949",""
"2014","Azerbaijan","Total","Divorced persons","Total","Number","138,800",""
"2014","Azerbaijan","Males","Persons in registered partnership","Total","Number",":",""
"2014","Azerbaijan","Males","Widowed persons","Total","Number","82,095",""
"2014","Azerbaijan","Males","Divorced persons","Total","Number","33,284",""
"2014","Azerbaijan","Females","Persons in registered partnership","Total","Number",":",""
"2014","Azerbaijan","Females","Widowed persons","Total","Number","450,854",""
"2014","Azerbaijan","Females","Divorced persons","Total","Number","105,516",""
"2015","Belgium","Total","Persons in registered partnership","Total","Number",":",""
"2015","Belgium","Total","Widowed persons","Total","Number",":",""
"2015","Belgium","Total","Divorced persons","Total","Number",":",""
"2015","Belgium","Males","Persons in registered partnership","Total","Number",":",""
"2015","Belgium","Males","Widowed persons","Total","Number",":",""
"2015","Belgium","Males","Divorced persons","Total","Number",":",""
"2015","Belgium","Females","Persons in registered partnership","Total","Number",":",""
"2015","Belgium","Females","Widowed persons","Total","Number",":",""
"2015","Belgium","Females","Divorced persons","Total","Number",":",""
"2015","Bulgaria","Total","Persons in registered partnership","Total","Number",":",""
"2015","Bulgaria","Total","Widowed persons","Total","Number","663,577",""
"2015","Bulgaria","Total","Divorced persons","Total","Number","457,392",""
"2015","Bulgaria","Males","Persons in registered partnership","Total","Number",":",""
"2015","Bulgaria","Males","Widowed persons","Total","Number","117,978",""
"2015","Bulgaria","Males","Divorced persons","Total","Number","200,022",""
"2015","Bulgaria","Females","Persons in registered partnership","Total","Number",":",""
"2015","Bulgaria","Females","Widowed persons","Total","Number","545,599",""
